颗粒 ， 能 感染 分裂
却 不 能 将 外源
不 能 将 外源 基因
， 且 能 引起 较
能 引起 较 严重 的
引起 较 严重 的 免疫
同时 还 可以 感染 非
， 并 可 在 宿主
Blank AFP 可能 结合 肿瘤
与 蛋白 之间 的 相互
相互 作用 或者 是 通过
肽段 也 可以 介入 G
作为 载体 证明 ， 在
， 这 主要 是 由于
使 siRNA 能 更加 有效
好 的 依据 。 Blank
细胞 ， 验证 了 我们
， 有利于 观察 慢 病毒
48 h 观察 荧光 ，
在 95% 左右 ， 细胞
在 85% 左右 ， 这
， 这 表明 慢 病毒
的 基因 可以 高效率 地
Western 印迹 证明 ， 病毒
表达 量 明显 降低 ，
Blank 由此 可 也 以
也 以 看出 ， 慢
细胞 中 可 长期 发挥
形成 实验 可以 看出 ， 沉默
形成 能力 明显 降低 ，
的 集落 明显 变小 ，
变小 ， 说明 AFP 的
的 沉默 明显 抑制 了
病毒 载体 可以 高效 整合
同时 我们 可以 通过 慢
对 进一步 研究 AFP 的
Blank Blank 近期 研究 表明
Blank 近期 研究 表明 ，
近期 研究 表明 ， 也可以
治疗 提供 较为 理想 的
性骨 丢失 研究 是 航天员
Blank 空间 研究 表明 ，
空间 研究 表明 ， 引起
丢失 的 主要 原因 是
Blank Blank 近年 来 越来越 多
来 越来越 多 研究 表明
越来越 多 研究 表明 [
多 研究 表明 [ 6~9
Blank 骨细胞 可 通过 感知
丢失 的 研究 主要 集中
的 研究 主要 集中 在
成 的 主要 细胞 2
作用 的 研究 。 Blank
Blank 骨细胞 可能 作为 失重
作为 失重 或者 去 负荷
负荷 的 主要 感受器 ，
Blank Blank 研究 模拟 失重
失重 下 多 细胞 间
相互 调节 可以 更加 接近
可以 更加 接近 体内 真实
后 ， 会 通过 释放
， 结果 表明 ， 与
培养 基 明显 抑制 了
我们 前期 研究 结果 表明
研究 结果 表明 [ 5
Blank 本 研究 采用 三维
Blank 因此 可以 推测 ，
因此 可以 推测 ， 骨
通过 自分泌 或者 旁 分泌
自 分泌 或 旁 分泌
正常 水平 或者 适应 失重
失重 环境 可以 影响 成骨
Blank Blank 研究 表明 ，
Blank 研究 表明 ， 人
Blank 为了 研究 细胞 周期
细胞 周期 是否 是 由于
检测 结果 表明 ， 骨细胞
RCM 组 可以 部分 恢复
组 可以 部分 恢复 周期
一致 ， 证实 三维 随机
回转 确实 可以 促进 成骨
Blank 因此 可以 推测 骨细胞
因此 可以 推测 骨细胞 可能
推测 骨细胞 可能 通过 某
模拟 失重 可能 触发 了
可溶性 因子 或者 改变 其
形成 下降 或者 适应 使其
机制 还 存在 争议 。 Blank
Talor 等 认为 ， 骨
的 ， 当 阻断 两
细胞 后 不 会 影响 成骨
Vezeridis 等 研究 认为 ，
等 研究 认为 ， 不
培养 基 明显 促进 了
Blank 本 研究 结果 与
这 也 证明 ， 骨细胞
的 调节 可能 只 是
Blank 结果 表明 ， 三维
h 后 明显 降低 了
Blank Blank 提示 骨细胞 在
调节 作用 提示 ， 骨
， 这 可能 是 失重
骨 细胞 可能 通过 分泌
骨细胞 也 可以 通过 感知
复杂 的 多 细胞 间
， 还 可以 通过 骨细胞
其它 细胞 之间 的 间隙
Blank Blank 研究 失重 条件
作用 ， 将 为 阐明
机制 提供 依据 。 Blank
直肠癌 等 多 种 肿瘤 中
均 已 发现 ， 可能
发现 ， 可能 作为 INK4a/ARF
BMI 21 可能 作为 基因
Blank Blank 众所周知 ， BMI
， 并 将 此 抑制
者 表达 之间 具体 联系
联系 的 研究 甚少 。
基因 家族 至少 含 39
Blank Blank 若 HOX 时空
， 不 能 启动 功能
现为 畸形 或 发育 不良
后 则 表现 为 肿瘤 的
在 本 研究 中 ，
， 我们 将 已 成功
Blank 结果 发现 ， 与
变化 不 明显 ， 而
实验 结果 表明 ， 在
表达 ， 提示 BMI 21
端粒酶 活性 可能 是 细胞
中 的 研究 发现 :
的 研究 发现 : 与
BMI 21 高度 同源 的
成员 Mel218 可能 是 HOXB4
， 缺失 或 下调 Mel218
在 本 研究 中 沉默
并 未 明显 改变 HOXB4
这 也 提示 : 虽然
细胞 中 可能 存在 差异
shRNA 2 或 BMI 21
中 ， 明显 干扰 内源性
与 人 非常 相似 ，
人 非常 相似 ， 被
相似 ， 被 认为 是 人类
相关 疾病 研究 较为 理想
疾病 研究 较为 理想 的
抗原 ， 会 引起 免疫
等 首次 发现 ， 人体
的 超 急性 免疫 排斥
） 的 主要 原因 。
前 ， 如果 能 清除
， 如果 能 清除 供体
， 则 可 从 根本
则 可 从 根本 上 克服 HAR
Blank 该 研究 策略 成为
成为 过去 十几 年 来 异种
领域 的 研究 热点 ，
RNA 技术 或 基因 敲除
进行 了 各 种 人源 化
这些 策略 若 采用 遗传
遗传 背景 相对 简单 的
猪 则 会 比 远交
Blank 五指山 近 交 系
实验 用 近 交系 。
Blank 检测 表明 ， 其
药物 代谢 近似 人类 ，
等 对比 研究 ， 证实
研究 ， 证实 该 群体
合度 已 接近 100% ，
， 国内外 尚 未 见 详细
见 详细 报道 。 Blank
以 五指山 近 交 系
细胞 为 研究 对象 ，
Blank 结果 表明 ， 在
表面 都 可 检测 到
2.09 倍 之间 （ Fig.3B
） ， 远 低于 普通
普通 非 近 交系 之间
近 交系 之间 的 个体
数据 未 显示 ） 。
Blank Blank 说明 近 交系
Blank 说明 近 交系 五指山
的 纯度 较 高 ，
供体 的 研究 和 改造
改造 对象 将 具有 优势
isolectinB4 ， 或 Isolectin ）
） ， 能 与 α1，3-Gal
Blank 本 研究 也 发现
研究 也 发现 ， 随着
试剂 具有 一定 的 细胞 毒性
标记 浓度 将 是 影响 实验
同时 还 应 尽可能 降低
Blank 本 研究 采用 FITC-isolectin
检测 结果 显示 超过 85%
也 只 能 略有 上升
了 五指山 近 交 系
虽然 并未 发现 该 抗原
表达 水平 较 低 的
Blank 今后 将 继续 扩大
为 利用 近 交 系
移植 的 研究 材料 提供
Blank Intein 主要 发现 于
Intein 主要 发现 于 原核
前提 下 表现 出 对 非天然
进化 的 基本 认识 基础
上 ， 近年 来 蛋白质 剪接
] 等 研究 中 得到
Blank 本 研究 中 ，
反应 ， 表现 出 对 3
propeptide ） 部分 ， 形成
vWF 基因 多 种 形式 的
的 突变 或 生成 不足
序列 ， 如此 大 的
基因 不 能 为 单个
2 个 颇 受 基因
文 的 研究 结果 为
提供 了 依据 。 Blank
Blank Blank 最近 有 人
应用 迄今 发现 的 第2
Blank 我们 最近 应用 splitSspDnaBintein
实验 中 表明 可 有效
中 表明 可 有效 介导
Blank Blank 应该 注意 的
生物 所 发现 的 100多
intein 分子 之间 的 同
同 源性 较 低 ，
虽然 只有 少数 几 种
只有 少数 几 种 证明 具有
几 种 证明 具有 蛋白质
的 残基 高度 保守 [
intein 均 证明 具有 较
证明 具有 较 高 的
Blank 即使 如此 ， 结果
， 结果 显示 剪接 也
也 并不 完全 ， 仍
， 仍 可 见 未 被
可 见 未 被 剪接 的
蛋白 ， 说明 intein 附近
第1 个 发现 的 VMA1intein
晶体 结构 研究 显示 ，
结构 研究 显示 ， 其
突变 实验 说明 其他 远离
反应 也 很 重要 ，
重要 ， 说明 剪接 反应
反应 存在 一定 的 影响 ，
蛋白 剪接 研究 均需 试验
来 确定 最 有效 的
蛋白 两部分 之间 的 相互
intein 不 能 相互 作用
而 不 能 产生 剪接
高效 、 完全 的 剪接
的 事实 说明 ， 这些
结果 ， 最 有利于 剪接
Blank 为了 研究 凝血 VIII
影响 ， 最近 我们 采用
效率 的 考虑 ， 甚至
， 甚至 将 3 个
Blank Blank 考虑 到 作为
剪接 实验 研究 ， 在
本文 的 研究 设计 中
序列 ， 观察 其 对
Blank Blank 过 表达 Runx2
] ， 主要 由 质粒
启动 子 可 调控 反式
） 、 可 插入 外源
， rtTA 可 结合 TRE
， 因此 被 认为 是 目前
因子 ， 研究 表明 ，
， 研究 表明 ， 没有
腺病毒 载体 过 表达 Runx2
表型 ， 当 BMP-2 诱导
Blank 这 说明 Runx2 在
分子 机制 研究 得 并不
为 深入 研究 其 机制
Blank Runx2-typeⅠ 主要 在 成骨
Runx2-type Ⅱ 主要 在 成骨
前期 实验 表明 ， Runx2-type
Blank 本 研究 成功 构建
下 ， 能 有效 调控
升高 ， 呈现 剂量 依赖
效应 ， 当 Dox 的
升高 ， 表明 Dox 的
下降 ， 表明 Dox 的
分化 实验 表明 ， 随着
染色 结果 显示 诱导 组
阳性 ， 说明 Runx2 可以
说明 Runx2 可以 促进 C2C
具体 机制 有待 进一步 研究 。 Blank
亲和 标签 可 增进 人硫氧
定会 波及 多 种 细胞 功能
Blank 我们 发现 ， 当
发现 ， 当 无 氧化剂
反应 速度 略 有 区别
Blank Blank 提示 His-tag 与
Blank 氧化 应 激会 诱导
实验 也 证明 ， 静脉
重组 hTrx1 可以 减轻 乙醇
紫外线 辐射 会 诱导 细胞
Blank Blank 近来 有 报道
Blank 近来 有 报道 ， 氧化
， 氧化 应 激时 Cys73
， 但 可 被 自身
的 结果 显示 ， 当
显示 ， 当 有 H2O2
N末端 标签 明显 影响 hTrx1
; 同时 约 一半 的
hTrx1 、 小量 的 His-tag-hTrx1
二聚体 （ 比较 Fig.8 ，
与 二聚体 似乎 保持 动态
His-tag 导致 部分 干扰 ，
的 GST-tag 完全 破坏 了
10 . 比较 Fig.8 ，
和 11 或 泳道 12
13 ， 可 清楚 地
清楚 地 发现 ， 经
失 活的 可能 分子 机理
作用 后 表现 出 起始 活性
， 我们 推测 ， 在
推测 ， 在 一定 条件 下 ， 被
的 Cys73 或许 能 在
Cys73 或许 能 在 TrxR
， 但 过度 氧化 的
SO2，-SO3 ） 通常 是 不可逆
增高 ， 或 与 H2O2
延长 ， 可 恢复 活性
现象 的 可能 机理 。
的 结果 提示 ， Cys73
作用 有着 非常 重要 的
亲和 标签 很 可能 通过 空间
Blank 氧化 应 激时 ，
促进 作用 远 大于 对
促进 作用 也许 与 促进
我们 还 观察 到 ，
的 氧化 应该 与 hTrx1
的 GST 能 催化 GSSG
， GST-tag 明显 放大 GSSG
的 机理 应该 来自 两方面
， 但 严重 干扰 Cys73
机制 ， 明显 放大 GSH/GSSG
蛋白 含有 大量 的 十肽 重复
PCR 技术 较 难 扩增
都 具有 完全 一致 的
因此 ， 根据 其中 12
生长 曲线 显示 ， 重组
， 这 可能 是 Mcfp-11
表达 水平 较 低 的
中 含有 几 种 稀有 密码子
因此 ， 当 蛋白 翻译
没有 足够 可 与 这些
） ， 较 小 条带
， 由此 可以 推测 有
由此 可以 推测 有 2
需要 进一步 研究 。 Blank
重复 序列 被 认为 在 足丝
， 而且 根据 以往 研究
根据 以往 研究 [ 5，10，11
， 它 被 认为 是 发挥
性能 的 主要 结构域 ，
产物 都 应 具有 一定
应 具有 一定 的 粘附 性能
Blank Blank 多种 材料 表面
结果 都 显示 ， 该
与 Cell-TakTM 相近 甚至 更
12 也 显示 了 较
显示 了 较 好 的
粘附量 仍然 略 低于 Cell-TakTM
Blank 这 可能 是 因为
分析 中 显示 了 比
了 比 常用 细胞 粘附
操作 中 较 易 被
实验 结果 显示 ， 该
， 而 相对 较 弱
而 相对 较 弱 的
能力 则 可能 归因于 该
方法 仍 有待 改进 。
WT ） 可以 在 潮湿
能力 则 相对 较 弱
则 相对 较 弱 。
这 进一步 表明 ， 将
表明 ， 将 重组 Mcfp-11
修饰 成 多 巴 是
Cell-TakTM ， 被 认为 是 最
认为 是 最 好 的
粘合剂 ） 相似 的 粘附
， 因此 可以 作为 MAPs
骨 组织 较 好 的
粘接 效果 表明 了 重组
产量 等 研究 还 需
实验 结果 表明 ， 重组
， 仅仅 能 转移 岩藻糖
它 只 能 形成 sLeX
表达 ， 被 认为 能 与
被 认为 能 与 内皮
相关 ， 提示 不良 预后
sLeA 不仅 被 认为 是 肿瘤
Jurkat 细胞 观察 FucT Ⅶ
， 结果 发现 ， 处理
