， 感受 极 大 的
前往 巴黎 研究 立体派 的
的 方式 呈现 ， 并
、 线条 呈现 轻快 的
， 预先 判断 ） 指的
贸然 作出 判断 。 Blank
这 种 判断 没有 任何
这些 人 看来 ， 一
个 民族 或者 一 个
的 人 往往 拼命 维护
即使 事实 证明 他 错了
》 杂志 指出 ， 怀
Blank 偏见 可以 助长 偏见
偏见 影响 较 深 的
的 人 往往 失去 自尊心
别人 所 期望 的 一样
的 受害者 可能 变成 充满
， 以致 有时 在 其实
地方 也 看出 偏见 。
不当 的 怀疑 相看 便是
相看 便是 被 视为 潜在 的
对 事情 往往 有 先入为主
看法 ， 当 事实 与其
这些 人 会 加以 歪曲
误解 、 或者 不予 理会
Blank 偏见 可能 来自 一
， 也 有 可能 由于 一些
可能 由于 一些 人 鼓吹
人 鼓吹 一些 对 其它
， 地域 或者 文化 不
偏见 所 依据 的 ，
杜撰 ， 最 糟糕 的
人 都 有 可能 在 不知不觉
歧视 》 指出 ： “
偏见 ， 研究 显示 有
， 研究 显示 有 三
三 点 十分 重要 ：
） 人 只要 会 思考
人 只要 会 思考 ，
思考 ， 会 说话 ，
多多少少 都 会 对 人有
） 人 往往 要 刻意
， 才 能 降低 对
是 个 很 广泛 的
个 很 广泛 的 观念 ，
， 没有 绝对 的 定义
解作 “ 极度 不足 ”
是 个 很 个人 的
裏 则 指 “ 缺乏
， 贫穷 可 形容 人类
生活 情况 非常 困难 、
Blank Blank 有些 人 认为 贫穷 的
、 具 比较 性的 ；
； 有人 认为 是 关乎
； 也 有 人 认为 可以 从
人 认为 可以 从 科学
以下 都 有 可能 导致 贫穷
， 它 指出 贫穷 （
的 第一 部份 ） 与
的 第二 部份 ） 的
） 的 接近 性 与
都 缘于 相似 的 现象
同时 也 指出 ： 贫穷
也 是 会 流动 的
持续 ， 有时 甚至 超过
Blank Blank 指出 极端 贫穷
Blank 虽然 人们 普遍 认为 贫穷 及
国民 平均 最 富有 的
仍 有 数百万 人 处于
享有 福利 或 其他 立即
公众 援助 计划 ， 以致
的 集权 在 一定 程度 上 也 不利于
， 有 相当 比例 的
门槛 又 称 贫穷 线
贫穷 线 或 贫困 线
认定 标准 明显 比 第三
贫穷 门槛 时常 引起 广泛
， 但 普遍 来说 他们
他们 都 会 利用 单一
门槛 来 比较 经济 福利
Blank 在 比较 国际 间
