Blank 结果 显示 抗血清 均
抗血清 均 能 识别 恶性
Blank Blank 发现 低 、
剂量 均 能 诱发 特异性
抗体 水平 较 高 剂量
抑制 作用 呈现 剂量 依赖
角膜 曲率计 研究 Blank Blank
是 用所 提出 的 计算
测量 的 比较 情况 ，
上述 实验 可以 看出 ， 采用
检测 和 最 小 二
与 实际 基本 相同 ，
内 ， 证明 该 方法
以内 ， 根据 随机 误差
时间 需要 数 分钟 。
图 7 可 知 系统
所需 时间 大约 6 min
的 温度 过 冲 和
图 8 可 知 在
， 温度 过 冲 小于
表 1 可以 看出 在 系统
都 有 明显 的 提高
Blank Blank 可见 对 胰岛
精确 控制 可以 提高 胰岛
Blank 从中 可以 看出 系统 投入
数量 有 明显 的 提高
上述 其他 几 种 方法 生成
Blank Blank 可以 看出 ， 方法
原型 向量 能 更 好
与 其它 几种 方法 从
上 的 比较 。 Blank
学习 功能 较 弱 ，
率 都 较 低 ;
通过 变换 在 一定 程度 上 能 消除
程度 上 能 消除 样本
的 低频 部分 ， 而
， 即 能 消除 样本
， 又 考虑 了 样本
样本 ， 得出 相应于 5
， 并 将 本 方法
1 进行 比较 ， 可以
比较 ， 可以 看出 正确 分类
参量 值 普遍 增大 。
采样 因子 近似 为 15
以及 所 提出 的 自适应
结果 中 可以 得出 ，
中 可以 得出 ， 同
， 本 研究 提出 的
本 研究 提出 的 算法
图 5 显示 ， 无约束
结果 中 比较 模糊 的
， 也 可以 从 图中
看到 ， 部分 小 细节
， 这 主要 是 由于
Blank Blank 如果 先验 图像
图像 质量 过 差 ，
， 从而 可能 导致 相应
的 噪声 较 多 ， 而
含 噪声 较 少 ，
中 的 部分 小 细节
得不 是 很 好 ， 但是
小 细节 普遍 恢复 得
恢复 得 很 好 。 Blank
向量机 的 急性 低 血压
低 血压 预测 Blank Blank
功率 谱 估计 的 中
极差 作为 预测 未来 1
内 患者 是否 发生 急性
是否 发生 急性 低 血压
向量机 建立 预测 模型 ，
） 进行 预测 ， 预测
预测 ， 预测 结果 如表
计算 出 预测 正确率 、
特异性 得到 预测 正确率 达
87.5% ， 预测 灵敏度 为
1.000 ， 预测 特异性 为
分析 ， 得出 如下 结果
关联 维数 明显 大于 静息
关联 维数 明显 大于 静息
可知 ， 当 被 试
因此 ， 可以 通过 各个
大小 ， 判断 被 试
; 也 可以 通过 各个
大小 ， 得出 不同 状态
不同 的 结论 ， 如
需要 有 多 幅 图形
图形 才 能 表达 出
示 ， 表现 为 宽大 的
时 一般 会 伴有 较为
