Blank 本 研究 表明 ：
本 研究 表明 ： 青年
占 比例 明显 高于 非
， 与 文献 报道 [ 15
Blank 吸烟 可 导致 内皮
内皮 损伤 被 认为 是 动脉
， 其 可能 机制 是
， 但 很多 危险 因素
因素 是 可以 干预 和
Blank 本 研究 结果 提示
研究 结果 提示 ： 青年
Blank 因而 应该 提倡 文明
Blank Blank 尤其 应该 强调
Blank 尤其 应该 强调 青年人
Blank 本 研究 为 国内
大样 本 多 中心 临床
临床 回顾性 研究 ， 并
， 并 探讨 了 糖尿病
关系 ， 发现 绝经 后
支数 更 多 ， 且
最强 独立 预测 因素 。
Blank 已 有 研究 表明 雌 激素
减少 ， 可 导致 体内
Blank 而 大量 的 流行病学 研究
的 流行病学 研究 亦 表明
研究 亦 表明 糖尿病 是
冠心病 发病率 较 无 糖尿病
4 ] 发现 绝经 后
发生 风险 较 不 合并
Blank 本 研究 结果 也
结果 也 显示 绝经期 后
狭窄 更 严重 ， 表现
严重 ， 表现 为 冠状 动脉
其 原因 可能 是 本
是 本 研究 人群 中
患者 年龄 较 大 （
的 比例 明显 高于 非
， 即 往往 表现 为
即 往往 表现 为 代谢 综合征
综合征 ， 可 加速 冠心病
同时 本 研究 中 糖尿病
） 处于 较 高 水平
氧化 应激反应 明显 增强 。
程度 更为 严重 ， 3
血管病 变更 多 。 Blank
Blank 本 研究 同时 将
研究 同时 将 非 糖尿病
， 结果 发现 两 组
分布 无 明显 差异 （
等 的 研究 相似 ，
的 研究 相似 ， 表明
相似 ， 表明 相对于 FBG
动脉病 变的 严重 程度 。
6 ] 发现 糖尿病 是
支数 （ 严重 程度 ）
大样 本 研究 也 表明
研究 也 表明 糖尿病 是
Blank 本 研究 与 上述
与 上述 结论 相似 ，
上述 结论 相似 ， 在
后 ， 多 因素 logistic
分析 结果 表明 糖尿病 是
Blank 本 研究 中 糖尿病
糖尿病 患者 之间 LDL-C 无
的 流行病学 研究 结论 并不
流行病学 研究 结论 并不 一致
一致 ， 可能 与 本
与 本 研究 绝经 后期
具体 原因 有待 进一步 研究 证实 。
进一步 研究 证实 。 Blank
Blank 本 研究 结果 表明
研究 结果 表明 ， 绝经
因素 ， 表明 2 型
型 糖尿病 能 促进 绝经
程度 更为 严重 。 Blank
， 治疗 应该 围绕 干预
围绕 干预 各 种 危险 因素
因素 ， 尤其 应 强调
， 尤其 应 强调 糖尿病
