第三 个 被 发现 的 气体
Blank Blank 研究 发现 高血压
Blank 研究 发现 高血压 患者
， 这 可能 由于 内源性
Blank Blank 预期 H2S 有可能
预期 H2S 有可能 成为 一
的 临床 研究 进展 Blank
衰竭 是 各 种 心 血管
， 由于 大多数 心肌 细胞
再生 能力 极其 有限 。
治疗 虽 能 使 闭塞
通 ， 在 一定 程度 上 缓解 心力
的 发生 或 症状 ，
都 不 能 使 心肌
， 不 能 达到 令人满意
增加 才能 从 根本 上 解决 问题
作用 下 可 作为 一
药物 直接 或 间接 对
进行 补充 或 修复 ，
新 的 研究 热点 。
Blank 深入 探讨 血脑 屏障
调节 的 可能 机制 为
目的 ： 观察 阻塞 性
和 心理 应 激原 的
例 ， 比较 合并 （
升高 幅度 明显 高于 No-OSA
反应 没有 明显 差别 。
Blank Blank 应 激时 收缩压
Blank Blank 结论 ： 阻塞
这 一 应 激原 的
， 收缩压 过度 增加 ，
相关 ， 可能 在 阻塞
因子 的 研究 Blank Blank
目的 ： 探讨 原 花青素
防治 提供 依据 。 Blank
Blank Blank 将 麻醉 大鼠
PGI2 ） 含量 ， 并
MDA ） 含量 升高 ，
Blank Blank 结论 ： PC
方法 相 比较 。 Blank
细胞 纯度 可 达到 （
% ， 明显 高于 普通
并 具有 很 好 的 增殖
Blank Blank 结论 ： 通过
纯化法 ， 能 快速 高效
与 VSMCs 相对 的 浮胶
荧光 方法 观察 和 鉴定
检测 结果 表明 ， 48
不 变 或 保持 稳定
荧光 结果 显示 SM-MHC 蛋白
Blank Blank 结论 ： 在
的 作用 表现 为先 促进
硬化 中 研究 CYP2C8 基因
小鼠 为 研究 对象 ，
动物 EET 含量 ， 用
EET 浓度 明显 增高 。
Blank Westernblot 显示 ： 高
肝脏 中 明显 上调 PI3K
在 主动脉 明显 上调 （
Real-timePCR 分析 显示 高 表达
Blank Blank 结论 ： 本
： 本 研究 高 表达
的 关联 研究 Blank Blank
目的 ： 探讨 5-脂 氧合酶
动脉 造影 证实 的 冠心病
平衡 分析 显示 2354T/A ，
因素 分析 显示 以上 2
2 个 多 态未 显示
多 态未 显示 与 冠心
回归 模型 将 混杂 因素
分析 单个 多 态位点 与
2 个 多 态 同样
同样 未 显示 与 冠心
Blank Blank 将 以上 多
将 以上 多 态 全部
单体型 频率 较 高 分别
体型 分析 显示 ， 两
组 间 比较 差异 无
Blank Blank 结论 ： 5
感性 无 明显 关联 。
并 分别 根据 其 标志物
最终 选择 最 合适 的
良好 ， 完全 贴壁 ，
最高 ， 较 基础 水平
水平 有 明显 差异 ；
最高 ， 较 基础 水平
水平 有 明显 差异 。
Blank Blank 结论 ： 用
： 用 适当 浓度 的
Blank Blank 最近 的 研究
最近 的 研究 显示 ，
的 研究 显示 ， 过氧化物酶体
PPARs ） 可以 通过 肾素
， 并且 显示 出 很
显示 出 很 好 的 疗效
调控 的 研究 也 在
获得 了 一定 成就 。
、 作用 最 复杂 的
Blank Blank 近年 来 由于 新兴
技术 等 诸多 技术 的
有 了 很 深 的
方面 的 研究 却 比较
研究 却 比较 少 ，
中 蛋白 含量 及 白细胞
水平 的 研究 Blank Blank
中 蛋白 含量 和 外
表达 ， 探讨 其 在
） 以 观察 血 小板
γ 蛋白 含量 ； 采用
- γ 含量 明显 升高
γ 含量 明显 升高 （
Blank Blank 结论 ： 冠心病
来源 ， 可能 在 冠心病
发挥 了 一定 的 作用 。
及 随访 研究 Blank Blank
排除 所 发现 的 突变
位点 的 可能 。 Blank
携带者 均 表现 为 高血压 、
后 随访 发现 疗效 显著
Blank Blank 结论 ： 本
： 本 研究 通过 基因
疾病 ， 可 表现 为
， 可 表现 为 弥漫性 扩张
心脏病 及 少数 感染性 疾病
疾病 ， 近年 来 介入 相关性
发病 机制 尚 不 完全 清楚 ， 动脉
硬化 起 主要 作用 ，
感性 均 可能 不同 程度
， 临床 表现 无 特异性
特异性 ， 多 表现 为
， 多 表现 为 心绞痛 。
扩张 的 主要 手段 ，
也 有 一定 的 诊断 价值
多为 个案 报道 ， 手术
手术 治疗 相对 预后 良好
目的 ： 探讨 老年 代谢
100 mg/d 至少 20 天
天 ， 根据 Chrono-log560 CA
） 组 或 阿司匹林 敏感
片段 长度 多 态性 （
Blank Blank 结论 ： COX-2
抑制 效果 研究 Blank Blank
抑制 效果 验证 ， 为
， 为 研究 nelin 在
有效 的 研究 工具 。
， 测序 验证 。 Blank
） 均 可 显著 降低
Blank Blank 结论 ： 本
干扰 质粒 能 从 蛋白
其 功能 研究 奠定 了
修复 的 研究 Blank Blank
目的 ： 评价 骨髓 源性
方法 ： 将 菲 立磁
MRI 扫描 发现 移植 部位
染色 均 提示 EPC 可
提示 EPC 可 粘附 于
Blank Blank 结论 ： 菲立磁
祖 细胞 可 促进 动脉
股 动脉 部分 转流 的
模式 ， 观察 以 聚
小尾寒羊 ， 根据 CPB 预充液
后 ， 将 保存 的
因子 均 呈现 上升 趋势
； 组间 比较 ， 两
Blank Blank 结论 ： PEG-bHb
替代品 ， 不 会 增加 体外
产生 ， 可 安全 应用于
目的 ： 研究 正常 窦律
RAF=16 ） 少量 右房 标本
mRNA 丰度 相对 定量 （
印迹 法 比较 三 种
Blank Blank 结论 ： 房颤
但 不 能 排除 其
影响 的 可能 。 Blank
的 相关性 研究 Blank Blank
目的 ： 探讨 β 1
Gly 基因 多 态性 与
片段 长度 多 态性 （
多态性 ， 将 患者 分成
组 ， 观察 比索 洛尔
Blank 组间 比较 差异 均
Blank Blank 结论 ： ADRB1
释放 酶 含量 与 血脂
） 的 含量 ， 并
， 并 研究 其 与
血浆 TK 含量 ， 绘制
绘制 TK 含量 的 分布图
分析 和 偏 相关 分析
分析 来 评估 血浆 TK
血浆 TK 含量 与 血脂
中 TK 含量 服从 正
TK 的 含量 与 高密度
Blank Blank 结论 ： 血浆
的 水平 可能 与 血浆
血浆 TK 含量 有关 。
的 前期 研究 已经 表明
研究 已经 表明 ， 结扎
速度 均 较 非 糖尿病
的 程度 明显 高于 非
Blank 本 研究 旨在 评价
研究 旨在 评价 阿托伐他汀 对
心脏 ， 观察 血脂 水平
胶 原 含量 及 Ⅰ/Ⅲ型
与 对照组 比较 ， 心脏
