免疫 的 近期 影响 Blank
CD4 细胞 可 合成 IL-2
细胞 则 可以 直接 抑制
， 也 可以 通过 抑制
实验 结果 显示 ， 氩氦刀
组强 ， 可能 是 由于
不显著 性 或 释放 可溶性
机体 一般 会 有 一
损伤 等 可 导致 全身
冷冻 治疗 相对 创伤 小
冷冻 治疗 可 激活 机体
肿瘤 及 微小 转移 灶
作用 ， 可 减少 肿瘤
病灶 活性 评估 中 的
生长 的 判断 和 评估
判断 和 评估 方法 主要
评估 方法 主要 有 超声
等 ， 各 种 检查 方法
CT 通过 观察 碘油 在
情况 来 评估 病灶 是否
评估 病灶 是否 有 生长
稀薄 区 或 碘油 消失
影响 ， 会 掩盖 病灶
病灶 存活 部分 的 强化
的 强化 表现 。 Blank
Blank PET 判断 TACE 术后
残余 具有 较 高 的
DWI ） 评估 TACE 术后
并 取得 较 好 的
的 因素 较 多 ， 而且
肿瘤 生长 部分 与 坏死
坏死 区 部分 ADC 信号
信号 有 一定 重叠性 ，
重叠性 ， 会 影响 评估
会 影响 评估 效果 。
手段 ， 可以 直接 反映
生长 的 评估 极 具
的 评估 极 具 意义
13 ] 报道 CTPI 测量
测量 的 多 种 灌注 参数
， CTPI 可 间接 的
变化 ， 可以 评估 肿瘤
， 可以 评估 肿瘤 局部
的 对比 发现 ： TACE
国内外 相关 文献 报道 基本 相符
文献 报道 基本 相符 [
Blank 我们 可以 通过 CTPI
肿瘤 病灶 是否 生长 做出
生长 做出 预测 ， 如
CTPI 检查 发现 病灶 局部
、 BV 明显 增高 ，
， PVP 明显 降低 ，
， 则 高度 提示 局部
则 高度 提示 局部 病灶
以往 单层 或 多层 的
扫描 范围 较 窄 ，
设定 有 一定 的 限制 （
） ， 往往 只 能
往往 只 能 显示 病灶
只 能 显示 病灶 的
的 一 部分 ， 而
而 不 能 显示 病灶
不 能 显示 病灶 的
， 甚至 部分 远离 肝门
检查 ， 很 大 程度 上 限制 了
活性 的 评估 ； 全肝
全肝 CTPI 能 全面 的
全面 的 显示 整个 肝脏
病灶 也 能 很 好
也 能 很 好 的 显示
好 的 显示 ， 并
， 并 可以 显示 横断面
并 可以 显示 横断面 、
图 ， 能 全面 的
活性 的 评价 。 Blank
病灶 ， 部分 靠近 膈顶
肝脏 下 极 的 病灶
良好 的 显示 和 测量
术后 的 评价 尤为 重要
的 评价 尤为 重要 。
② 单层 或 多层 肝脏
CTPI 需要 较 高 的
患者 不 能 很 好
不 能 很 好 的 配合
， 并 可 通过 Syngo
图像 质量 较 高 ，
， 具有 很 高 的
获得 了 较 满意 的
肝 CTPI 能 较 好
CTPI 能 较 好 的
检查 ， 能 很 好
， 能 很 好 的 评价
好 的 评价 TACE 术后
及 肿瘤 是否 存在 局部
